Topic,Keyword,Score
8,li2sp2s5,0.03289049418961577
8,organic,0.0328480839241887
8,characterized,0.030331270426226978
9,nan,0.12491256654206517
9,electrode,0.11376427455782152
9,positive,0.10602020010287676
9,active,0.09266243302151657
9,negative,0.05239899564697587
9,material,0.050659700940465416
9,layers,0.04674245042547356
9,battery,0.0417293989277233
9,constant,0.03262260726886629
9,secondary,0.031730586062326774
10,nan,2.6410085497465206
10,,1e-05
10,,1e-05
10,,1e-05
10,,1e-05
10,,1e-05
10,,1e-05
10,,1e-05
10,,1e-05
10,,1e-05
11,layer,0.10145068362649402
11,negative,0.06502743868047706
11,electrode,0.06451917777305129
11,positive,0.040299031902757396
11,active,0.03810867012000125
11,collector,0.03699382934950302
11,battery,0.028285148958254666
11,allsolidstate,0.0263426701384981
11,includes,0.024856694040887046
11,an,0.023258888857347462
12,diffraction,0.08372562202534407
12,peak,0.07958960214511777
12,xray,0.06078048335538696
12,argyrodites,0.051511625073607036
12,measurement,0.04504351448850368
12,preferable,0.04485098923646487
12,cuk1,0.041495475753739
12,intensity,0.04030384411463939
12,sulfide,0.0379842949725472
12,ray,0.033150633445131014
13,nanoribbons,0.1649304559702567
13,graphene,0.14060571121200752
13,energy,0.13069501600144762
13,storage,0.12849922304024974
13,90,0.11628000425392904
13,length,0.1107772488814852
13,purity,0.10433138148461832
13,lithiumion,0.09943272461717562
13,herein,0.0982801563503887
13,devices,0.09682545757525932
14,nitrogendoped,0.13500162056511114
14,allsolid,0.08318228767662678
14,batteries,0.07910653388614776
14,sulfidebased,0.07530935636197415
14,bromine,0.06088968714754283
14,chlorine,0.05970578962365053
14,iodine,0.05600303866006654
14,6a7,0.05572336037884868
14,3b6,0.05572336037884868
14,0d2,0.05572336037884868
15,3xpxs4xy,0.028166301215956615
15,complexing,0.023471917679963848
15,method,0.023243329586167188
15,li1,0.022706690004725055
15,plasmaprocessing,0.022200619246275678
15,mixing,0.020767100090856548
15,step,0.02019575614047238
15,electrolyte,0.019538715996445258
15,superion,0.019383532737201444
15,form,0.01880897409338246
16,mass,0.10194265253154498
16,oxide,0.04622334357126001
16,powder,0.0439329954841234
16,lithiumcontaining,0.043836848737213545
16,more,0.041644782119489666
16,amorphous,0.03928487694292549
16,than,0.03542200316392174
16,by,0.02794224855713344
16,035,0.02582179455401361
16,less,0.025658266025916858
17,space,0.06758258400374605
17,degrees,0.05015890678928113
17,46,0.049320646399338273
17,18,0.048652471435332786
17,group,0.048644788036663916
17,belonging,0.048241038113828474
17,oxide,0.04569740746653651
17,fm3m,0.04537104496518087
17,43,0.045130287342808204
17,integrated,0.043222671336586756
18,ore,0.08995751577418676
18,silver,0.05564829345431499
18,germanium,0.05492953662361762
18,sulphur,0.05458559199092387
18,sulphide,0.025256693751228187
18,lithiumsulphursilvergermanium,0.02292872637159142
18,sulphursilvergermanium,0.021284990791598495
18,type,0.019687218626480773
18,claims,0.018599810720076982
18,electrolyte,0.01820504032759415
19,sulfide,0.05024906226079772
19,electrolyte,0.026803567531434695
19,sintering,0.026179082826474995
19,reactor,0.026031663511222585
19,preparing,0.022419889138448935
19,method,0.02236484621978249
19,multistep,0.02198072041758785
19,solid,0.02185980903614011
19,solvent,0.019497426471319846
19,manufacturing,0.01942778962682989
20,nan,0.2989820999713042
20,therewith,0.15477571788612846
20,made,0.12646586911573648
20,amorphousnoncrystalline,0.0951952680965627
20,ionconductive,0.08971762835217723
20,solidstate,0.07803710857946582
20,ionconducting,0.06992468998958982
20,battery,0.06878352181744747
20,electrolyte,0.05860504392250443
20,solid,0.056894512319029145
21,elemental,0.09103810789278843
21,sn,0.07131014814270102
21,solution,0.06173353648966704
21,organic,0.06120286226047624
21,step,0.060879102384494115
21,uniform,0.05413584837017774
21,precursor,0.05261377894280994
21,solvent,0.05121722031678904
21,tin,0.047341788880021066
21,producing,0.04595856207812502
22,is,0.10179306012453924
22,hf,0.08976970235073743
22,conductor,0.0726100005724993
22,oxidation,0.06852041812140706
22,formula,0.060696946588881175
22,combination,0.05963138266550532
22,pseudohalogen,0.04717931437604992
22,iv,0.044757829721456026
22,number,0.04246316272414222
22,iii,0.04199626165334797
23,solidstate,0.07405101087951417
23,metalloidcontaining,0.07025608662461157
23,removed,0.0657663528042048
23,metal,0.06516205980328951
23,andor,0.06430141222734723
23,synthesizing,0.05081113724651192
23,sulfide,0.047040546256663235
23,where,0.045531795012453136
23,nacl,0.03946328725697509
23,na2s,0.034435052604077504
24,nan,0.3205848528594042
24,manufacturing,0.1310117631033001
24,battery,0.12891355738108481
24,allsolidstate,0.12720689060686524
24,its,0.10288724488575404
24,an,0.08177251945092345
24,allsolid,0.07272439890803352
24,completely,0.0660997180202127
24,method,0.05901568996204479
24,inclusioninnercover,0.04288832542307184
25,099,0.11853836066650533
25,hardly,0.07245367434019506
25,3985,0.06951621591309587
25,498,0.06951621591309587
25,respectively,0.06078197179941712
25,satisfy,0.058547469944027965
25,deteriorates,0.054231284585930156
25,ga,0.054174104369642616
25,wet,0.05327004315257941
25,001,0.052237278730572004
26,cobalt,0.0984079610844538
26,slurry,0.061027596473948
26,pyrophosphate,0.0500080819554686
26,raw,0.04289625012024021
26,step,0.04151726143835443
26,aqueous,0.03601432135729441
26,hydroxide,0.03566307407023249
26,acid,0.03322231959998866
26,phosphate,0.0286995059599181
26,adding,0.028169359829414563
27,nan,0.3407752967414865
27,manufacturing,0.10123340702324479
27,type,0.09357779563264329
27,lgps,0.09200497144076834
27,electricity,0.07787332057729371
27,ionic,0.07258960458632374
27,method,0.06586912492537902
27,electrolyte,0.06558265325755921
27,conductor,0.06075077806812845
27,its,0.05741772053301759
28,ion,0.05720999481825819
28,conductive,0.05450513676172982
28,an,0.036575186026891235
28,formula,0.03433028845457492
28,solidstate,0.02975515650871718
28,real,0.02955409933369935
28,0000,0.028945718679809412
28,electrode,0.026272555111247504
28,negative,0.02447005981242089
28,m3,0.024113959441830785
29,powder,0.08577394356424092
29,represents,0.05619388969735765
29,such,0.05610087803829148
29,disclosure,0.05485874175340133
29,particles,0.04872830635954949
29,articles,0.045602957370294996
29,relates,0.04189286439908698
29,number,0.04011310219169923
29,70,0.03945846058858424
29,liapsbxc,0.03873269183102041
30,positive,0.05371387169586719
30,consisting,0.049600104797681836
30,100,0.04894667030691121
30,1000,0.048371651686331896
30,material,0.04717492343313881
30,110,0.04425079018800256
30,111,0.04425079018800256
30,101,0.042504246944730074
30,selected,0.042047514668121184
30,least,0.04169135432231172
31,hollow,0.05483097576741839
31,carbon,0.05144974046693212
31,ball,0.04648850330863019
31,porous,0.04559536968301141
31,silver,0.04311407141290485
31,loaded,0.03643408855899466
31,silicon,0.03437790141535726
31,particles,0.027500361696358923
31,battery,0.02375590693111171
31,wall,0.02267714264606405
32,sulfurcarbon,0.17640109268623783
32,composite,0.10878779988186192
32,secondary,0.10539077133094887
32,sulphurcarbon,0.08445960059112598
32,move,0.051849861249985474
32,freely,0.051849861249985474
32,enhance,0.05034036258501741
32,comprising,0.045486975462160545
32,applied,0.04516131044562835
32,conductive,0.044201388097469776
33,intermediate,0.08095723800977013
33,siliconcarbon,0.06652667694862499
33,carbonization,0.06504254172090305
33,treatment,0.049158737293356264
33,obtain,0.046537991559025875
33,performing,0.03550200688395929
33,composite,0.035286775331814665
33,preparation,0.03313942717159763
33,large,0.03301039740621659
33,material,0.03254050797217509
34,such,0.05487832004385751
34,crystalline,0.049466536921786125
34,from,0.04721304829279315
34,as,0.042840249485060225
34,selected,0.03528386593559015
34,br,0.03483176295288938
34,cl,0.03233932449570671
34,number,0.031764865897917265
34,material,0.02999282812461264
34,or,0.02928543698777338
35,silicon,0.06131074059410599
35,siliconcarbon,0.057412765894124716
35,nanocomposite,0.0443334099365072
35,composite,0.03993566795489501
35,same,0.03773278977863994
35,uniform,0.037714092542385225
35,active,0.03639080449631615
35,can,0.03579582926360015
35,suppressed,0.035380254683596866
35,negative,0.03515060871534988
36,impurity,0.1974514924353495
36,free,0.09247788077813207
36,carbon,0.0801928031200566
36,reducedcarbon,0.07695936390679914
36,sulfide,0.07382644408380452
36,lithium,0.06681687411606312
36,weight,0.062665264243932
36,this,0.05286112519680332
36,electrolytes,0.04912128848519926
36,production,0.04699877870463907
37,sulphide,0.08614644655164543
37,preparation,0.032250510772171254
37,electrolyte,0.028436295536643643
37,simple,0.0251039387614477
37,improves,0.02393777157704583
37,new,0.023696098062447452
37,pos33,0.022720686474316285
37,the,0.022378697418161828
37,ps43,0.022278393964680933
37,application,0.020801487478481522
38,conducting,0.0758100112516443
38,boron,0.07379921470872848
38,lithiumion,0.05703015056712593
38,sulphide,0.05025227857281733
38,glassy,0.05006487461824383
38,obtainable,0.04227019584522268
38,suitable,0.03613041029175561
38,meltquenching,0.0346677225551777
38,based,0.03351034376799765
38,supported,0.03297913849584843
39,thiophosphate,0.09687083358877599
39,products,0.08770153882819273
39,obtainable,0.07225003998726745
39,argyrodite,0.06938608674823483
39,concerns,0.05854742991116995
39,as,0.05735915221091157
39,said,0.055056594445885315
39,especially,0.054218824062431996
39,preparation,0.052145153962877784
39,well,0.050041169213610376
40,050,0.16672634560770508
40,component,0.10980438501167128
40,sintered,0.08714710197432
40,sulfur,0.07637664908697996
40,degrees,0.07220528549540017
40,titanium,0.0720964601443783
40,partial,0.05791829203965335
40,pa,0.04808377040935792
40,pressure,0.047329257385570776
40,comprised,0.04607393640964625
41,graphene,0.07963545690574811
41,graphite,0.0760401743235311
41,bond,0.038483100018440346
41,amphoteric,0.03704548060146925
41,substituent,0.03704548060146925
41,compound,0.03416726844322813
41,amorphous,0.029020595185281422
41,ester,0.027090705917019446
41,layer,0.024270589307941678
41,doublelayer,0.02317587332256911
42,nan,0.22381428387682376
42,sulfide,0.1420606779231359
42,electrolyte,0.07338423065386018
42,battery,0.07269245575921666
42,solid,0.07110765872739383
42,manufacturing,0.04925040203579078
42,mixture,0.04852826331793322
42,allsolidstate,0.047820061006057554
42,sulfidesolidstateelectrolyte,0.04583349018914484
42,sulfideboundary,0.04583349018914484
43,intermediate,0.09062980851343456
43,carbonization,0.07281366368602056
43,siliconcarbon,0.06416318006551269
43,treatment,0.05406662613636795
43,obtain,0.04736203241120435
43,composite,0.038844372747455294
43,first,0.03709625149936942
43,large,0.03695439801833082
43,material,0.03388685335558013
43,preparation,0.033508633236897796
44,sodium,0.032585737398710846
44,nasicon,0.02908141542942961
44,hexagonal,0.02881867746344959
44,precursor,0.027134662419201917
44,hexafluorophosphate,0.026844397969664997
44,nitride,0.024505530694070684
44,after,0.024366216616158613
44,threedimensional,0.023959627979366755
44,boron,0.023824796885554732
44,the,0.023128097240623795
45,support,0.16390945079905073
45,porous,0.135051621728761
45,pitch,0.09850913030484214
45,mesopores,0.09358367378960003
45,carbon,0.06966492742839789
45,volume,0.06606310598206014
45,pellets,0.06320030472898784
45,carbonsilicon,0.06047488624637729
45,nm,0.05615274411583836
45,part,0.051738365630010975
46,hydroxyapatite,0.1873149467258056
46,polarized,0.16801332543717196
46,permanently,0.11631215328314569
46,enduringly,0.09371838643145619
46,permanent,0.07596892847682311
46,composition,0.07393729220230454
46,relates,0.05947670610554502
46,use,0.057449696705443615
46,or,0.05688003979149636
46,same,0.05634940891920458
47,peak,0.04443954725357423
47,degrees,0.037729389908593244
47,intensity,0.03250933278279331
47,solid,0.03237570570996452
47,diffraction,0.031515684885845094
47,1364,0.030569711839912313
47,state,0.029724110854943066
47,ib,0.028969050577474023
47,cuk,0.027782435812998874
47,electrolyte,0.026511887160031528
48,oxide,0.0765361829326595
48,ppm,0.07526396433411893
48,atomsnumber,0.05125782080748045
48,tantalum,0.04546951046994855
48,conductive,0.043169310597609374
48,spectrum,0.04270597330974281
48,ion,0.04207507555416872
48,ionconductive,0.040254258646902796
48,constituent,0.039147142200597576
48,lithium,0.0385377842987923
49,zirconium,0.23037061596922237
49,phosphate,0.17815539587745577
49,nanostructured,0.10770925069242056
49,flame,0.09387146521825729
49,pyrolysis,0.08850169718085399
49,spray,0.08231660988878313
49,carboxylates,0.07206187874316732
49,means,0.07044755015547272
49,synthesis,0.06843321785286198
49,obtainable,0.0673484090519033
50,nan,0.29075323483447935
50,sulfide,0.15783757600247983
50,sn,0.12157911694252721
50,method,0.08646194238617148
50,producing,0.08236318620965066
50,including,0.08077917793518379
50,manufacturing,0.07997542348931164
50,electrolyte,0.06735425398266147
50,solid,0.06254538330723747
50,based,0.05626048540865661
51,dopedmixed,0.06703467918361103
51,0005,0.06144845591831011
51,copper,0.04890499770695487
51,li2sp2s5lix,0.04789827257730367
51,li2sp2s5or,0.04789827257730367
51,p2s5excessive,0.04283621222291684
51,solvents,0.040530765864088845
51,equal,0.03971739655798593
51,optionally,0.03960063526064905
51,li6x2ycuxps5yx,0.03763253555433751
52,fluoride,0.14335607348819696
52,hydroxyl,0.10990507837066164
52,on,0.07777901728827635
52,semisolid,0.07330019077345204
52,surface,0.06133161927257069
52,fluorinecontaining,0.054287653831245494
52,depositing,0.05006547623954675
52,stability,0.04670115842611019
52,so,0.04351393521522017
52,modification,0.04107647502958921
53,ionic,0.06512379930607406
53,conductor,0.06288760418895754
53,liquid,0.05541907728799073
53,only,0.034368330884874315
53,galvanic,0.0337788030621302
53,nitromethane,0.0337788030621302
53,butyrolactone,0.0337788030621302
53,propylene,0.0337788030621302
53,pasty,0.0337788030621302
53,tetrahydrofurans,0.0337788030621302
54,void,0.1480805493465732
54,102,0.11417510160665051
54,graphite,0.09981572563891049
54,103,0.08249743827273559
54,nm,0.07652538965649804
54,100,0.06529383196023354
54,negative,0.06511221931855658
54,example,0.056062062955364325
54,particles,0.04978450584916193
54,gap,0.048549941268746906
55,subcritical,0.22177548705526087
55,clusters,0.20164565194830622
55,size,0.15755249982762587
55,stable,0.14129094349159918
55,nucleation,0.12299637421281231
55,rapid,0.10918046783109053
55,are,0.10283660128456124
55,vapor,0.10249697851067692
55,making,0.09278947826683343
55,atoms,0.08996332803422585
56,electrolytecontaining,0.13158822205835305
56,manufacturing,0.13089070811313766
56,method,0.06367805216278845
56,nan,0.06344765284676325
56,hydride,0.05935549260377594
56,layer,0.04923763196272453
56,allsolidstate,0.04575216647606588
56,decreased,0.044562644433582155
56,alkanebased,0.044562644433582155
56,solid,0.04094562630924255
